,NAME_x,B19013_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,state,county,tract_x,tract_clean,Certificate of Inspection,Inspection Number,Date of Occurance,Year (added),Business Unique ID,UniqueBusinessID_NoYear,Business Name,DBA Trade Name,Business Category,Inspection type,Device Category,Device Class,Device Type,Devices Inspected,Devices Approved,Devices Condemned/Confiscated,Confiscated,Address Type,Building Number,Street Name,Street Name 2,Unit Type,Unit,City,State,Postcode,Borough,Community Board,Council District,BIN,BBL,NTA,Latitude,Longitude,geometry,index_right,STATEFP,COUNTYFP,tract_y,GEOID,GEOIDFQ,NAME_y,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
0,Census Tract 1; Bronx County; New York,-666666666,1393,1610,10,79,0,240,206,36,Bronx,000100,000100,A0205233,INS-000815808,12/26/2024,2024,BA-1336193-2022,BA-1336193,"GRISTEDE'S FOODS, INC.",GRISTEDE'S #508,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,101,CLARK ST,,,,BROOKLYN,NY,11201,Brooklyn,302,33,3001727,3002320001,BK09,40.69728424,-73.99230414,POINT (-73.99230414 40.69728424),2812.0,36,047,000100,36047000100,1400000US36047000100,1,Census Tract 1,G5020,S,207819.0,0.0,+40.7002150,-073.9938089
1,Census Tract 2; Bronx County; New York,121171,782,1671,0,311,0,1874,539,36,Bronx,000200,000200,A0192156,INS-000790311,10/04/2024,2024,BA-1089705-2022,BA-1089705,74-39 MEAT CORP.,C - TOWN,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,7,7,0,,Complete Address,7439,JAMAICA AVE,,,,WOODHAVEN,NY,11421,Queens,409,32,4180778,4088350001,QN53,40.69133944,-73.86710142,POINT (-73.86710142 40.69133944),2112.0,36,081,000200,36081000200,1400000US36081000200,2,Census Tract 2,G5020,S,156595.0,0.0,+40.6932923,-073.8661578
2,Census Tract 2; Bronx County; New York,121171,782,1671,0,311,0,1874,539,36,Bronx,000200,000200,A0192156,INS-000790311,10/04/2024,2024,BA-1089705-2022,BA-1089705,74-39 MEAT CORP.,C - TOWN,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,7439,JAMAICA AVE,,,,WOODHAVEN,NY,11421,Queens,409,32,4180778,4088350001,QN53,40.69133944,-73.86710142,POINT (-73.86710142 40.69133944),2112.0,36,081,000200,36081000200,1400000US36081000200,2,Census Tract 2,G5020,S,156595.0,0.0,+40.6932923,-073.8661578
3,Census Tract 2; Bronx County; New York,121171,782,1671,0,311,0,1874,539,36,Bronx,000200,000200,A0192156,INS-000790311,10/04/2024,2024,BA-1089705-2022,BA-1089705,74-39 MEAT CORP.,C - TOWN,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,7439,JAMAICA AVE,,,,WOODHAVEN,NY,11421,Queens,409,32,4180778,4088350001,QN53,40.69133944,-73.86710142,POINT (-73.86710142 40.69133944),2112.0,36,081,000200,36081000200,1400000US36081000200,2,Census Tract 2,G5020,S,156595.0,0.0,+40.6932923,-073.8661578
4,Census Tract 2; Bronx County; New York,121171,782,1671,0,311,0,1874,539,36,Bronx,000200,000200,A0210768,INS-000827683,02/06/2025,2025,BA-1114401-2022,BA-1114401,4118 MEAT & PRODUCE CORP.,FOOD UNIVERSE,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,4118,3 AVENUE,,,,BROOKLYN,NY,11232,Brooklyn,307,38,3010664,3007170045,BK32,40.65257446,-74.00951427,POINT (-74.00951427 40.65257446),2818.0,36,047,000200,36047000200,1400000US36047000200,2,Census Tract 2,G5020,S,276929.0,0.0,+40.6532475,-074.0110678
5,Census Tract 2; Bronx County; New York,121171,782,1671,0,311,0,1874,539,36,Bronx,000200,000200,A0210768,INS-000827683,02/06/2025,2025,BA-1114401-2022,BA-1114401,4118 MEAT & PRODUCE CORP.,FOOD UNIVERSE,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,2,2,0,,Complete Address,4118,3 AVENUE,,,,BROOKLYN,NY,11232,Brooklyn,307,38,3010664,3007170045,BK32,40.65257446,-74.00951427,POINT (-74.00951427 40.65257446),2818.0,36,047,000200,36047000200,1400000US36047000200,2,Census Tract 2,G5020,S,276929.0,0.0,+40.6532475,-074.0110678
6,Census Tract 2; Bronx County; New York,121171,782,1671,0,311,0,1874,539,36,Bronx,000200,000200,A0210768,INS-000827683,02/06/2025,2025,BA-1114401-2022,BA-1114401,4118 MEAT & PRODUCE CORP.,FOOD UNIVERSE,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,4118,3 AVENUE,,,,BROOKLYN,NY,11232,Brooklyn,307,38,3010664,3007170045,BK32,40.65257446,-74.00951427,POINT (-74.00951427 40.65257446),2818.0,36,047,000200,36047000200,1400000US36047000200,2,Census Tract 2,G5020,S,276929.0,0.0,+40.6532475,-074.0110678
7,Census Tract 4; Bronx County; New York,98242,532,2767,0,19,0,2351,812,36,Bronx,000400,000400,A0135763,INS-000667077,09/18/2023,2023,BA-1116154-2022,BA-1116154,AMANA FOOD CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,10,10,0,,Complete Address,7720,JAMAICA AVE,,,,WOODHAVEN,NY,11421,Queens,409,32,4183181,4089080007,QN53,40.69182446,-73.86406059,POINT (-73.86406059 40.69182446),2064.0,36,081,000400,36081000400,1400000US36081000400,4,Census Tract 4,G5020,S,224878.0,0.0,+40.6896831,-073.8647717
8,Census Tract 4; Bronx County; New York,98242,532,2767,0,19,0,2351,812,36,Bronx,000400,000400,A0217814,INS-000840277,03/25/2025,2025,BA-1116154-2022,BA-1116154,AMANA FOOD CORP.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,7720,JAMAICA AVE,,,,WOODHAVEN,NY,11421,Queens,409,32,4183181,4089080007,QN53,40.69182446,-73.86406059,POINT (-73.86406059 40.69182446),2064.0,36,081,000400,36081000400,1400000US36081000400,4,Census Tract 4,G5020,S,224878.0,0.0,+40.6896831,-073.8647717
9,Census Tract 16; Bronx County; New York,42957,260,2357,151,282,0,2360,601,36,Bronx,001600,001600,A0164301,INS-000735350,04/18/2024,2024,BA-1264069-2022,BA-1264069,NICK'S & JULIO SUPERMARKET INC.,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,5,5,0,,Complete Address,769,WHITE PLAINS RD,,,,BRONX,NY,10473,Bronx,209,18,2092714,2036000025,BX09,40.82180594,-73.85822734,POINT (-73.85822734 40.82180594),4923.0,36,005,001600,36005001600,1400000US36005001600,16,Census Tract 16,G5020,S,485078.0,0.0,+40.8188478,-073.8580764
10,Census Tract 16; Bronx County; New York,42957,260,2357,151,282,0,2360,601,36,Bronx,001600,001600,A0164301,INS-000735350,04/18/2024,2024,BA-1264069-2022,BA-1264069,NICK'S & JULIO SUPERMARKET INC.,,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,769,WHITE PLAINS RD,,,,BRONX,NY,10473,Bronx,209,18,2092714,2036000025,BX09,40.82180594,-73.85822734,POINT (-73.85822734 40.82180594),4923.0,36,005,001600,36005001600,1400000US36005001600,16,Census Tract 16,G5020,S,485078.0,0.0,+40.8188478,-073.8580764
11,Census Tract 16; Bronx County; New York,42957,260,2357,151,282,0,2360,601,36,Bronx,001600,001600,A0164301,INS-000735350,04/18/2024,2024,BA-1264069-2022,BA-1264069,NICK'S & JULIO SUPERMARKET INC.,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,769,WHITE PLAINS RD,,,,BRONX,NY,10473,Bronx,209,18,2092714,2036000025,BX09,40.82180594,-73.85822734,POINT (-73.85822734 40.82180594),4923.0,36,005,001600,36005001600,1400000US36005001600,16,Census Tract 16,G5020,S,485078.0,0.0,+40.8188478,-073.8580764
12,Census Tract 19.01; Bronx County; New York,67361,513,1154,36,12,0,566,120,36,Bronx,001901,001901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Census Tract 19.02; Bronx County; New York,76429,115,423,26,23,500,565,327,36,Bronx,001902,001902,A0177829,INS-000761446,07/12/2024,2024,BA-1280589-2022,BA-1280589,JACKSON Q PLAZA LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,12,12,0,,Complete Address,2918,QUEENS PLZ S,,,,LONG ISLAND CITY,NY,11101,Queens,402,26,4000000,4004200001,QN31,40.7492425,-73.93792678,POINT (-73.93792678 40.7492425),576.0,36,081,001902,36081001902,1400000US36081001902,19.02,Census Tract 19.02,G5020,S,174028.0,0.0,+40.7481798,-073.9401026
14,Census Tract 19.02; Bronx County; New York,76429,115,423,26,23,500,565,327,36,Bronx,001902,001902,A0177829,INS-000761446,07/12/2024,2024,BA-1280589-2022,BA-1280589,JACKSON Q PLAZA LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,2918,QUEENS PLZ S,,,,LONG ISLAND CITY,NY,11101,Queens,402,26,4000000,4004200001,QN31,40.7492425,-73.93792678,POINT (-73.93792678 40.7492425),576.0,36,081,001902,36081001902,1400000US36081001902,19.02,Census Tract 19.02,G5020,S,174028.0,0.0,+40.7481798,-073.9401026
15,Census Tract 19.02; Bronx County; New York,76429,115,423,26,23,500,565,327,36,Bronx,001902,001902,A0177829,INS-000761446,07/12/2024,2024,BA-1280589-2022,BA-1280589,JACKSON Q PLAZA LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,4,4,0,,Complete Address,2918,QUEENS PLZ S,,,,LONG ISLAND CITY,NY,11101,Queens,402,26,4000000,4004200001,QN31,40.7492425,-73.93792678,POINT (-73.93792678 40.7492425),576.0,36,081,001902,36081001902,1400000US36081001902,19.02,Census Tract 19.02,G5020,S,174028.0,0.0,+40.7481798,-073.9401026
16,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0126891,INS-000649322,07/05/2023,2023,BA-1638510-2023,BA-1638510,SIMPLY FOOD COURT SQUARE LLC,FOOD CELLAR & CO,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,2,2,0,,Complete Address,4318,CRESCENT ST,,,,LONG ISLAND CITY,NY,11101,Queens,402,26,4539949,4004350013,QN31,40.74866018,-73.94236289,POINT (-73.94236289 40.74866018),814.0,36,081,001903,36081001903,1400000US36081001903,19.03,Census Tract 19.03,G5020,S,465506.0,0.0,+40.7506036,-073.9468225
17,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0155739,INS-000719802,02/26/2024,2024,BA-1638510-2023,BA-1638510,SIMPLY FOOD COURT SQUARE LLC,FOOD CELLAR & CO,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,10,10,0,,Complete Address,4318,CRESCENT ST,,,,LONG ISLAND CITY,NY,11101,Queens,402,26,4539949,4004350013,QN31,40.74866018,-73.94236289,POINT (-73.94236289 40.74866018),814.0,36,081,001903,36081001903,1400000US36081001903,19.03,Census Tract 19.03,G5020,S,465506.0,0.0,+40.7506036,-073.9468225
18,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0155739,INS-000719802,02/26/2024,2024,BA-1638510-2023,BA-1638510,SIMPLY FOOD COURT SQUARE LLC,FOOD CELLAR & CO,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,4318,CRESCENT ST,,,,LONG ISLAND CITY,NY,11101,Queens,402,26,4539949,4004350013,QN31,40.74866018,-73.94236289,POINT (-73.94236289 40.74866018),814.0,36,081,001903,36081001903,1400000US36081001903,19.03,Census Tract 19.03,G5020,S,465506.0,0.0,+40.7506036,-073.9468225
19,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0155739,INS-000719802,02/26/2024,2024,BA-1638510-2023,BA-1638510,SIMPLY FOOD COURT SQUARE LLC,FOOD CELLAR & CO,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,12,12,0,,Complete Address,4318,CRESCENT ST,,,,LONG ISLAND CITY,NY,11101,Queens,402,26,4539949,4004350013,QN31,40.74866018,-73.94236289,POINT (-73.94236289 40.74866018),814.0,36,081,001903,36081001903,1400000US36081001903,19.03,Census Tract 19.03,G5020,S,465506.0,0.0,+40.7506036,-073.9468225
20,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0206362,INS-000818013,01/06/2025,2025,BA-1638510-2023,BA-1638510,SIMPLY FOOD COURT SQUARE LLC,FOOD CELLAR & CO,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,4,4,0,,Complete Address,4318,CRESCENT ST,,,,LONG ISLAND CITY,NY,11101,Queens,402,26,4539949,4004350013,QN31,40.74866018,-73.94236289,POINT (-73.94236289 40.74866018),814.0,36,081,001903,36081001903,1400000US36081001903,19.03,Census Tract 19.03,G5020,S,465506.0,0.0,+40.7506036,-073.9468225
21,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0206362,INS-000818013,01/06/2025,2025,BA-1638510-2023,BA-1638510,SIMPLY FOOD COURT SQUARE LLC,FOOD CELLAR & CO,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,15,15,0,,Complete Address,4318,CRESCENT ST,,,,LONG ISLAND CITY,NY,11101,Queens,402,26,4539949,4004350013,QN31,40.74866018,-73.94236289,POINT (-73.94236289 40.74866018),814.0,36,081,001903,36081001903,1400000US36081001903,19.03,Census Tract 19.03,G5020,S,465506.0,0.0,+40.7506036,-073.9468225
22,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0206362,INS-000818013,01/06/2025,2025,BA-1638510-2023,BA-1638510,SIMPLY FOOD COURT SQUARE LLC,FOOD CELLAR & CO,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,4318,CRESCENT ST,,,,LONG ISLAND CITY,NY,11101,Queens,402,26,4539949,4004350013,QN31,40.74866018,-73.94236289,POINT (-73.94236289 40.74866018),814.0,36,081,001903,36081001903,1400000US36081001903,19.03,Census Tract 19.03,G5020,S,465506.0,0.0,+40.7506036,-073.9468225
23,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0186052,INS-000776723,09/03/2024,2024,BA-1239396-2022,BA-1239396,FOOD FEST DEPOT LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,500,E 132ND ST,,,,BRONX,NY,10454,Bronx,201,8,2000010,2022600192,BX39,40.80355655,-73.92181689,POINT (-73.92181689 40.80355655),4542.0,36,005,001903,36005001903,1400000US36005001903,19.03,Census Tract 19.03,G5020,S,908739.0,0.0,+40.7999843,-073.9086940
24,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0186052,INS-000776723,09/03/2024,2024,BA-1239396-2022,BA-1239396,FOOD FEST DEPOT LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,15,15,0,,Complete Address,500,E 132ND ST,,,,BRONX,NY,10454,Bronx,201,8,2000010,2022600192,BX39,40.80355655,-73.92181689,POINT (-73.92181689 40.80355655),4542.0,36,005,001903,36005001903,1400000US36005001903,19.03,Census Tract 19.03,G5020,S,908739.0,0.0,+40.7999843,-073.9086940
25,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0129752,INS-000653694,07/31/2023,2023,BA-1637569-2023,BA-1637569,FRESH DIRECT  LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,85,85,0,,Complete Address,2,SAINT ANNS AVE,,,,BRONX,NY,10454,Bronx,201,8,2124443,2025430001,BX39,40.80232066,-73.92070585,POINT (-73.92070585 40.80232066),4542.0,36,005,001903,36005001903,1400000US36005001903,19.03,Census Tract 19.03,G5020,S,908739.0,0.0,+40.7999843,-073.9086940
26,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0184762,INS-000763197,08/23/2024,2024,BA-1637569-2023,BA-1637569,FRESH DIRECT  LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,101,101,0,,Complete Address,2,SAINT ANNS AVE,,,,BRONX,NY,10454,Bronx,201,8,2124443,2025430001,BX39,40.80232066,-73.92070585,POINT (-73.92070585 40.80232066),4542.0,36,005,001903,36005001903,1400000US36005001903,19.03,Census Tract 19.03,G5020,S,908739.0,0.0,+40.7999843,-073.9086940
27,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0184762,INS-000763197,08/23/2024,2024,BA-1637569-2023,BA-1637569,FRESH DIRECT  LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,2,SAINT ANNS AVE,,,,BRONX,NY,10454,Bronx,201,8,2124443,2025430001,BX39,40.80232066,-73.92070585,POINT (-73.92070585 40.80232066),4542.0,36,005,001903,36005001903,1400000US36005001903,19.03,Census Tract 19.03,G5020,S,908739.0,0.0,+40.7999843,-073.9086940
28,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0184762,INS-000763197,08/23/2024,2024,BA-1637569-2023,BA-1637569,FRESH DIRECT  LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Platform Scale - 02,6,6,0,,Complete Address,2,SAINT ANNS AVE,,,,BRONX,NY,10454,Bronx,201,8,2124443,2025430001,BX39,40.80232066,-73.92070585,POINT (-73.92070585 40.80232066),4542.0,36,005,001903,36005001903,1400000US36005001903,19.03,Census Tract 19.03,G5020,S,908739.0,0.0,+40.7999843,-073.9086940
29,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0129752,INS-000653694,07/31/2023,2023,BA-1637569-2023,BA-1637569,FRESH DIRECT  LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 02,2,2,0,,Complete Address,2,SAINT ANNS AVE,,,,BRONX,NY,10454,Bronx,201,8,2124443,2025430001,BX39,40.80232066,-73.92070585,POINT (-73.92070585 40.80232066),4542.0,36,005,001903,36005001903,1400000US36005001903,19.03,Census Tract 19.03,G5020,S,908739.0,0.0,+40.7999843,-073.9086940
30,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0159904,INS-000722791,03/22/2024,2024,BA-1700504-2024,BA-1700504,VILLAGE SUPERMARKET LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,36,36,0,,Complete Address,400,WALNUT AVE,,,,BRONX,NY,10454,Bronx,201,8,2004053,2025990089,BX39,40.80518335,-73.90601542,POINT (-73.90601542 40.80518335),4542.0,36,005,001903,36005001903,1400000US36005001903,19.03,Census Tract 19.03,G5020,S,908739.0,0.0,+40.7999843,-073.9086940
31,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0170410,INS-000740823,05/22/2024,2024,BA-1700504-2024,BA-1700504,VILLAGE SUPERMARKET LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,3,3,0,,Complete Address,400,WALNUT AVE,,,,BRONX,NY,10454,Bronx,201,8,2004053,2025990089,BX39,40.80518335,-73.90601542,POINT (-73.90601542 40.80518335),4542.0,36,005,001903,36005001903,1400000US36005001903,19.03,Census Tract 19.03,G5020,S,908739.0,0.0,+40.7999843,-073.9086940
32,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0211400,INS-000827187,02/11/2025,2025,BA-1536548-2022,BA-1536548,VSM NY Holdings LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,43,43,0,,Complete Address,400,WALNUT AVE,,,,BRONX,NY,10454,Bronx,201,8,2004053,2025990089,BX39,40.80518335,-73.90601542,POINT (-73.90601542 40.80518335),4542.0,36,005,001903,36005001903,1400000US36005001903,19.03,Census Tract 19.03,G5020,S,908739.0,0.0,+40.7999843,-073.9086940
33,Census Tract 19.03; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001903,001903,A0211400,INS-000827187,02/11/2025,2025,BA-1536548-2022,BA-1536548,VSM NY Holdings LLC,,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 02,10,10,0,,Complete Address,400,WALNUT AVE,,,,BRONX,NY,10454,Bronx,201,8,2004053,2025990089,BX39,40.80518335,-73.90601542,POINT (-73.90601542 40.80518335),4542.0,36,005,001903,36005001903,1400000US36005001903,19.03,Census Tract 19.03,G5020,S,908739.0,0.0,+40.7999843,-073.9086940
34,Census Tract 19.04; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,001904,001904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Census Tract 20.01; Bronx County; New York,23208,626,1775,53,0,0,1316,530,36,Bronx,002001,002001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Census Tract 20.02; Bronx County; New York,18029,596,1069,0,0,0,1511,513,36,Bronx,002002,002002,A0141948,INS-000686825,11/03/2023,2023,BA-1072898-2022,BA-1072898,1757 TJM FOOD CORP.,ASSOCIATED SUPERMARKET,Supermarket - 819,Scale - Condemned Follow-up,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,1757,RANDALL AVE,,,,BRONX,NY,10473,Bronx,209,18,2021683,2035550001,BX09,40.81674178,-73.86496513,POINT (-73.86496513 40.81674178),4536.0,36,005,002002,36005002002,1400000US36005002002,20.02,Census Tract 20.02,G5020,S,204892.0,0.0,+40.8176370,-073.8644248
37,Census Tract 23; Bronx County; New York,18750,456,1695,219,0,0,1565,592,36,Bronx,002300,002300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Census Tract 24; Bronx County; New York,-666666666,0,0,0,0,0,0,0,36,Bronx,002400,002400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Census Tract 25; Bronx County; New York,27207,1056,1540,248,0,0,1712,904,36,Bronx,002500,002500,A0144712,INS-000692717,11/29/2023,2023,BA-1200637-2022,BA-1200637,DOWNTOWN FOOD CORP.,C Town,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,1,0,1,Confiscated,Complete Address,5,SAINT JAMES PL,,,,NEW YORK,NY,10038,Manhattan,103,1,1077416,1001110100,MN27,40.71120594,-74.00027414,POINT (-74.00027414 40.71120594),1188.0,36,061,002500,36061002500,1400000US36061002500,25,Census Tract 25,G5020,S,131517.0,94115.0,+40.7089899,-073.9962356
40,Census Tract 25; Bronx County; New York,27207,1056,1540,248,0,0,1712,904,36,Bronx,002500,002500,A0149647,INS-000701623,01/10/2024,2024,BA-1200637-2022,BA-1200637,DOWNTOWN FOOD CORP.,C Town,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,1,0,2,Confiscated,Complete Address,5,SAINT JAMES PL,,,,NEW YORK,NY,10038,Manhattan,103,1,1077416,1001110100,MN27,40.71120594,-74.00027414,POINT (-74.00027414 40.71120594),1188.0,36,061,002500,36061002500,1400000US36061002500,25,Census Tract 25,G5020,S,131517.0,94115.0,+40.7089899,-073.9962356
41,Census Tract 25; Bronx County; New York,27207,1056,1540,248,0,0,1712,904,36,Bronx,002500,002500,A0144712,INS-000692717,11/29/2023,2023,BA-1200637-2022,BA-1200637,DOWNTOWN FOOD CORP.,C Town,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,5,SAINT JAMES PL,,,,NEW YORK,NY,10038,Manhattan,103,1,1077416,1001110100,MN27,40.71120594,-74.00027414,POINT (-74.00027414 40.71120594),1188.0,36,061,002500,36061002500,1400000US36061002500,25,Census Tract 25,G5020,S,131517.0,94115.0,+40.7089899,-073.9962356
42,Census Tract 25; Bronx County; New York,27207,1056,1540,248,0,0,1712,904,36,Bronx,002500,002500,A0159007,INS-000725914,03/18/2024,2024,BA-1200637-2022,BA-1200637,DOWNTOWN FOOD CORP.,C Town,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,5,SAINT JAMES PL,,,,NEW YORK,NY,10038,Manhattan,103,1,1077416,1001110100,MN27,40.71120594,-74.00027414,POINT (-74.00027414 40.71120594),1188.0,36,061,002500,36061002500,1400000US36061002500,25,Census Tract 25,G5020,S,131517.0,94115.0,+40.7089899,-073.9962356
43,Census Tract 25; Bronx County; New York,27207,1056,1540,248,0,0,1712,904,36,Bronx,002500,002500,A0185863,INS-000772597,08/30/2024,2024,BA-1200637-2022,BA-1200637,DOWNTOWN FOOD CORP.,C Town,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,2,2,0,,Complete Address,5,SAINT JAMES PL,,,,NEW YORK,NY,10038,Manhattan,103,1,1077416,1001110100,MN27,40.71120594,-74.00027414,POINT (-74.00027414 40.71120594),1188.0,36,061,002500,36061002500,1400000US36061002500,25,Census Tract 25,G5020,S,131517.0,94115.0,+40.7089899,-073.9962356
44,Census Tract 25; Bronx County; New York,27207,1056,1540,248,0,0,1712,904,36,Bronx,002500,002500,A0182719,INS-000772176,08/13/2024,2024,BA-1200637-2022,BA-1200637,DOWNTOWN FOOD CORP.,C Town,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,1,1,0,,Complete Address,5,SAINT JAMES PL,,,,NEW YORK,NY,10038,Manhattan,103,1,1077416,1001110100,MN27,40.71120594,-74.00027414,POINT (-74.00027414 40.71120594),1188.0,36,061,002500,36061002500,1400000US36061002500,25,Census Tract 25,G5020,S,131517.0,94115.0,+40.7089899,-073.9962356
45,Census Tract 25; Bronx County; New York,27207,1056,1540,248,0,0,1712,904,36,Bronx,002500,002500,A0182719,INS-000772176,08/13/2024,2024,BA-1200637-2022,BA-1200637,DOWNTOWN FOOD CORP.,C Town,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,5,SAINT JAMES PL,,,,NEW YORK,NY,10038,Manhattan,103,1,1077416,1001110100,MN27,40.71120594,-74.00027414,POINT (-74.00027414 40.71120594),1188.0,36,061,002500,36061002500,1400000US36061002500,25,Census Tract 25,G5020,S,131517.0,94115.0,+40.7089899,-073.9962356
46,Census Tract 25; Bronx County; New York,27207,1056,1540,248,0,0,1712,904,36,Bronx,002500,002500,A0182719,INS-000772176,08/13/2024,2024,BA-1200637-2022,BA-1200637,DOWNTOWN FOOD CORP.,C Town,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,3,3,0,,Complete Address,5,SAINT JAMES PL,,,,NEW YORK,NY,10038,Manhattan,103,1,1077416,1001110100,MN27,40.71120594,-74.00027414,POINT (-74.00027414 40.71120594),1188.0,36,061,002500,36061002500,1400000US36061002500,25,Census Tract 25,G5020,S,131517.0,94115.0,+40.7089899,-073.9962356
