NAME,B19013_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,state,county,tract
Census Tract 243; Kings County; New York,114142,982,2177,51,474,0,390,226,36,Kings,024300
Census Tract 244; Kings County; New York,67500,2516,3,237,642,0,292,7,36,Kings,024400
Census Tract 245; Kings County; New York,91758,1456,2150,15,328,0,54,434,36,Kings,024500
Census Tract 246; Kings County; New York,80398,1646,48,0,1243,0,502,50,36,Kings,024600
Census Tract 247; Kings County; New York,61250,863,684,0,350,0,70,532,36,Kings,024700
Census Tract 248; Kings County; New York,75150,1372,0,0,690,0,348,66,36,Kings,024800
Census Tract 249; Kings County; New York,88771,1548,1598,24,243,23,95,461,36,Kings,024900
Census Tract 250; Kings County; New York,48125,172,8,0,1107,0,289,103,36,Kings,025000
Census Tract 251; Kings County; New York,52011,1027,2071,0,83,0,271,235,36,Kings,025100
Census Tract 252; Kings County; New York,54172,1948,146,161,1874,0,544,174,36,Kings,025200
Census Tract 253; Kings County; New York,77328,1843,926,0,94,0,157,355,36,Kings,025300
Census Tract 254; Kings County; New York,85819,967,0,17,1383,0,434,191,36,Kings,025400
Census Tract 255; Kings County; New York,26833,537,2260,0,41,158,1098,828,36,Kings,025500
Census Tract 256; Kings County; New York,68269,1136,0,0,1771,0,165,42,36,Kings,025600
Census Tract 257; Kings County; New York,95263,1375,222,22,65,0,1336,259,36,Kings,025700
Census Tract 258; Kings County; New York,65234,1854,253,0,1670,0,323,382,36,Kings,025800
Census Tract 259.01; Kings County; New York,71964,960,729,15,81,0,65,313,36,Kings,025901
Census Tract 259.02; Kings County; New York,21953,191,2165,31,0,0,1044,180,36,Kings,025902
Census Tract 260; Kings County; New York,66120,890,76,73,1289,0,604,144,36,Kings,026000
Census Tract 261; Kings County; New York,86822,1314,1818,45,1165,0,475,642,36,Kings,026100
Census Tract 262; Kings County; New York,114625,723,121,28,1582,0,128,44,36,Kings,026200
Census Tract 263; Kings County; New York,82778,550,1370,0,33,0,78,239,36,Kings,026300
Census Tract 264; Kings County; New York,70151,1652,12,13,1601,0,1222,232,36,Kings,026400
Census Tract 265; Kings County; New York,84179,1097,1915,0,262,0,365,524,36,Kings,026500
Census Tract 266; Kings County; New York,52192,1418,29,42,1369,0,493,57,36,Kings,026600
Census Tract 267; Kings County; New York,106063,1335,1841,12,150,0,153,459,36,Kings,026700
Census Tract 268; Kings County; New York,87836,2224,14,0,1804,0,178,60,36,Kings,026800
Census Tract 269; Kings County; New York,83426,924,1382,28,53,0,126,611,36,Kings,026900
Census Tract 270; Kings County; New York,57792,1561,0,0,708,0,66,161,36,Kings,027000
Census Tract 271; Kings County; New York,98088,912,2334,0,65,0,51,378,36,Kings,027100
Census Tract 272; Kings County; New York,68250,1914,162,0,1105,0,685,127,36,Kings,027200
Census Tract 273; Kings County; New York,111989,696,2632,0,143,0,269,331,36,Kings,027300
Census Tract 274; Kings County; New York,53949,1578,0,0,1157,0,276,148,36,Kings,027400
Census Tract 275; Kings County; New York,104537,908,3629,0,111,0,238,417,36,Kings,027500
Census Tract 276; Kings County; New York,61811,1211,0,0,1741,0,610,229,36,Kings,027600
Census Tract 277; Kings County; New York,75724,591,3013,0,11,0,78,601,36,Kings,027700
Census Tract 278; Kings County; New York,67913,1206,120,0,1520,0,145,95,36,Kings,027800
Census Tract 279; Kings County; New York,83438,1231,1945,13,106,0,383,483,36,Kings,027900
Census Tract 280; Kings County; New York,91250,706,117,0,618,0,222,23,36,Kings,028000
Census Tract 281; Kings County; New York,57019,876,2458,66,138,0,567,989,36,Kings,028100
Census Tract 282; Kings County; New York,54219,1236,274,0,1133,0,74,243,36,Kings,028200
Census Tract 283; Kings County; New York,49986,743,1870,43,81,0,817,544,36,Kings,028300
Census Tract 284; Kings County; New York,61587,1603,11,345,1432,0,247,48,36,Kings,028400
Census Tract 285.01; Kings County; New York,56667,131,109,0,59,0,93,35,36,Kings,028501
Census Tract 285.02; Kings County; New York,28466,239,1776,0,157,0,602,529,36,Kings,028502
Census Tract 286; Kings County; New York,43329,1829,393,66,1456,0,483,944,36,Kings,028600
Census Tract 287; Kings County; New York,79350,810,1240,0,249,0,559,495,36,Kings,028700
Census Tract 288; Kings County; New York,70000,1062,0,0,1661,0,729,347,36,Kings,028800
Census Tract 289; Kings County; New York,66691,839,2357,0,101,0,551,413,36,Kings,028900
Census Tract 290; Kings County; New York,60701,2122,6,130,830,0,80,133,36,Kings,029000
Census Tract 291; Kings County; New York,82356,716,2018,0,106,80,181,267,36,Kings,029100
Census Tract 292; Kings County; New York,48750,994,135,0,931,13,460,135,36,Kings,029200
Census Tract 293; Kings County; New York,51364,350,2222,0,97,0,378,237,36,Kings,029300
Census Tract 294; Kings County; New York,61188,946,281,0,459,0,135,322,36,Kings,029400
Census Tract 295; Kings County; New York,98603,1070,2254,0,53,0,381,253,36,Kings,029500
Census Tract 296; Kings County; New York,76714,2649,50,0,1532,0,1090,807,36,Kings,029600
Census Tract 297; Kings County; New York,71382,883,2868,3,26,34,42,243,36,Kings,029700
Census Tract 298; Kings County; New York,60057,1723,7,41,1537,0,556,133,36,Kings,029800
Census Tract 299; Kings County; New York,45395,627,1445,2,0,5,299,105,36,Kings,029900
Census Tract 300; Kings County; New York,75179,1130,208,0,1995,0,651,238,36,Kings,030000
Census Tract 301; Kings County; New York,95441,584,2266,70,16,0,124,122,36,Kings,030100
Census Tract 302; Kings County; New York,72300,1171,30,10,2419,0,40,229,36,Kings,030200
Census Tract 303; Kings County; New York,45197,406,4409,0,36,0,308,589,36,Kings,030300
Census Tract 304; Kings County; New York,65000,1478,111,0,1602,0,566,167,36,Kings,030400
Census Tract 305; Kings County; New York,124792,2759,2501,0,282,0,261,1378,36,Kings,030500
Census Tract 306; Kings County; New York,70417,925,12,0,869,7,123,17,36,Kings,030600
Census Tract 307; Kings County; New York,51134,820,4705,0,286,0,439,321,36,Kings,030700
Census Tract 308; Kings County; New York,77500,633,0,0,890,0,118,37,36,Kings,030800
Census Tract 309; Kings County; New York,76278,173,1811,0,52,0,186,225,36,Kings,030900
Census Tract 311; Kings County; New York,90250,685,1939,0,351,0,101,313,36,Kings,031100
Census Tract 313; Kings County; New York,102782,914,2675,0,98,0,315,344,36,Kings,031300
Census Tract 314.01; Kings County; New York,87411,2652,35,0,1421,0,617,213,36,Kings,031401
Census Tract 314.02; Kings County; New York,-666666666,0,0,0,0,0,0,0,36,Kings,031402
Census Tract 315; Kings County; New York,96461,1983,2331,0,386,0,15,421,36,Kings,031500
Census Tract 317.01; Kings County; New York,94335,985,2591,0,209,0,104,261,36,Kings,031701
Census Tract 317.02; Kings County; New York,112113,1344,1748,0,170,0,40,510,36,Kings,031702
Census Tract 319; Kings County; New York,98201,1559,1509,0,103,0,131,54,36,Kings,031900
Census Tract 321; Kings County; New York,67292,877,2465,0,133,0,1133,532,36,Kings,032100
Census Tract 323; Kings County; New York,84015,825,2148,0,19,0,157,356,36,Kings,032300
Census Tract 325; Kings County; New York,92274,1128,4224,0,52,0,175,478,36,Kings,032500
Census Tract 326; Kings County; New York,48238,1509,4410,102,1655,45,1159,1205,36,Kings,032600
Census Tract 327; Kings County; New York,71980,632,1589,14,74,0,123,269,36,Kings,032700
Census Tract 328; Kings County; New York,47587,361,990,0,945,0,360,95,36,Kings,032800
Census Tract 329; Kings County; New York,102868,2458,2749,0,306,0,179,209,36,Kings,032900
Census Tract 330; Kings County; New York,19619,867,2072,0,332,0,440,572,36,Kings,033000
Census Tract 331; Kings County; New York,50293,1877,1999,0,0,0,188,107,36,Kings,033100
Census Tract 333; Kings County; New York,62253,3663,687,0,17,0,412,0,36,Kings,033300
Census Tract 335; Kings County; New York,92935,1775,1289,0,14,0,368,76,36,Kings,033500
Census Tract 336; Kings County; New York,82798,3945,237,28,195,0,247,82,36,Kings,033600
Census Tract 337.01; Kings County; New York,90083,1196,1031,0,17,0,317,194,36,Kings,033701
Census Tract 337.02; Kings County; New York,84941,1109,544,0,42,6,61,85,36,Kings,033702
Census Tract 339; Kings County; New York,57475,927,2548,0,265,0,543,653,36,Kings,033900
Census Tract 340; Kings County; New York,31413,759,816,0,132,0,231,107,36,Kings,034000
Census Tract 341; Kings County; New York,49638,693,1511,4,60,0,100,298,36,Kings,034100
Census Tract 342; Kings County; New York,20120,2029,2321,0,133,0,1660,347,36,Kings,034200
Census Tract 343; Kings County; New York,50417,596,2543,0,0,0,837,513,36,Kings,034300
Census Tract 345; Kings County; New York,57937,887,1425,0,92,0,36,229,36,Kings,034500
Census Tract 347; Kings County; New York,52644,337,2427,0,0,0,300,93,36,Kings,034700
Census Tract 348; Kings County; New York,53485,492,228,0,484,0,1231,417,36,Kings,034800
Census Tract 349.01; Kings County; New York,65868,411,1324,0,0,0,127,477,36,Kings,034901
Census Tract 349.02; Kings County; New York,46571,615,2732,0,0,0,25,127,36,Kings,034902
Census Tract 350; Kings County; New York,54150,3082,0,0,0,0,0,0,36,Kings,035000
Census Tract 351.01; Kings County; New York,52987,157,1444,11,43,0,74,76,36,Kings,035101
Census Tract 351.02; Kings County; New York,49688,513,2038,0,34,0,539,129,36,Kings,035102
Census Tract 352; Kings County; New York,12170,953,356,17,61,0,11,33,36,Kings,035200
Census Tract 353.01; Kings County; New York,49222,328,2346,0,70,9,59,190,36,Kings,035301
Census Tract 353.02; Kings County; New York,84052,733,1990,19,0,0,115,332,36,Kings,035302
Census Tract 354; Kings County; New York,50559,5165,16,19,15,0,21,130,36,Kings,035400
Census Tract 355; Kings County; New York,75965,912,3819,0,0,0,324,460,36,Kings,035500
Census Tract 356.01; Kings County; New York,31525,2470,35,21,77,0,6,31,36,Kings,035601
Census Tract 356.02; Kings County; New York,58372,5662,81,0,335,0,0,643,36,Kings,035602
Census Tract 357.01; Kings County; New York,49288,61,2062,0,0,0,280,254,36,Kings,035701
Census Tract 357.02; Kings County; New York,-666666666,0,0,0,0,0,0,0,36,Kings,035702
Census Tract 359; Kings County; New York,66582,503,5106,91,120,0,383,462,36,Kings,035900
Census Tract 360.01; Kings County; New York,32071,2482,21,0,121,0,23,325,36,Kings,036001
Census Tract 360.02; Kings County; New York,25085,3076,93,0,113,0,0,495,36,Kings,036002
Census Tract 361; Kings County; New York,26250,251,1883,0,4,0,327,437,36,Kings,036100
Census Tract 362; Kings County; New York,52340,1766,81,0,645,0,321,530,36,Kings,036200
Census Tract 363; Kings County; New York,45565,96,3852,0,11,0,605,345,36,Kings,036300
Census Tract 364; Kings County; New York,59938,1389,9,0,344,0,302,254,36,Kings,036400
Census Tract 365.01; Kings County; New York,63864,19,2658,0,144,0,455,191,36,Kings,036501
Census Tract 365.02; Kings County; New York,62740,90,1165,8,16,0,514,221,36,Kings,036502
Census Tract 366; Kings County; New York,48278,1810,171,0,883,0,608,897,36,Kings,036600
Census Tract 367; Kings County; New York,68438,625,778,0,0,0,403,176,36,Kings,036700
Census Tract 369; Kings County; New York,39513,832,2634,86,131,0,929,698,36,Kings,036900
Census Tract 370; Kings County; New York,82500,2600,40,4,1064,0,201,203,36,Kings,037000
Census Tract 371; Kings County; New York,91285,603,3645,0,24,0,210,241,36,Kings,037100
Census Tract 373; Kings County; New York,81220,928,3041,15,251,0,552,471,36,Kings,037300
Census Tract 374.01; Kings County; New York,58560,3331,149,0,665,0,312,189,36,Kings,037401
Census Tract 374.02; Kings County; New York,62857,3375,272,0,1097,0,548,157,36,Kings,037402
Census Tract 375; Kings County; New York,92955,590,1905,0,206,0,303,639,36,Kings,037500
Census Tract 377; Kings County; New York,66302,1215,2971,0,125,0,243,339,36,Kings,037700
Census Tract 379; Kings County; New York,59333,339,4003,25,40,0,165,262,36,Kings,037900
Census Tract 381; Kings County; New York,68790,1017,3796,0,75,0,258,478,36,Kings,038100
Census Tract 382; Kings County; New York,24170,695,2687,0,1005,0,617,257,36,Kings,038200
Census Tract 383; Kings County; New York,85254,783,3003,27,100,0,501,1042,36,Kings,038300
Census Tract 385; Kings County; New York,96602,1150,1709,0,130,0,135,771,36,Kings,038500
Census Tract 386; Kings County; New York,74886,1339,19,0,1287,0,399,58,36,Kings,038600
Census Tract 387; Kings County; New York,79550,884,2535,0,756,0,117,538,36,Kings,038700
Census Tract 388; Kings County; New York,94612,3922,266,51,77,0,548,135,36,Kings,038800
Census Tract 389; Kings County; New York,95330,1406,219,0,102,0,743,359,36,Kings,038900
Census Tract 390; Kings County; New York,79682,2379,0,0,116,0,143,34,36,Kings,039000
Census Tract 391; Kings County; New York,101785,1812,275,18,596,0,1188,1354,36,Kings,039100
Census Tract 392; Kings County; New York,56375,2500,344,0,54,0,534,9,36,Kings,039200
Census Tract 393; Kings County; New York,115435,1207,854,105,292,0,817,593,36,Kings,039300
Census Tract 394; Kings County; New York,40833,1818,8,0,146,0,84,20,36,Kings,039400
Census Tract 395; Kings County; New York,82875,1426,1156,0,99,1,831,332,36,Kings,039500
Census Tract 396; Kings County; New York,86500,1559,137,25,0,0,147,119,36,Kings,039600
Census Tract 397; Kings County; New York,85486,964,1333,0,77,0,561,381,36,Kings,039700
Census Tract 398; Kings County; New York,87245,888,0,8,1375,0,310,274,36,Kings,039800
Census Tract 399; Kings County; New York,50592,552,1741,175,205,0,432,1059,36,Kings,039900
Census Tract 400; Kings County; New York,51307,757,31,0,1183,71,76,74,36,Kings,040000
Census Tract 401; Kings County; New York,76250,1246,1062,16,134,0,523,571,36,Kings,040100
Census Tract 402; Kings County; New York,70486,560,0,0,1650,0,254,106,36,Kings,040200
Census Tract 403; Kings County; New York,90773,1317,2125,0,129,0,242,273,36,Kings,040300
Census Tract 404; Kings County; New York,100833,846,46,17,1346,0,94,266,36,Kings,040400
Census Tract 405; Kings County; New York,70091,478,595,0,36,0,127,167,36,Kings,040500
Census Tract 406; Kings County; New York,77763,1344,59,0,1887,0,425,209,36,Kings,040600
Census Tract 407; Kings County; New York,-666666666,0,0,0,0,0,0,0,36,Kings,040700
Census Tract 408; Kings County; New York,92739,1117,87,15,1820,0,612,73,36,Kings,040800
Census Tract 409; Kings County; New York,66864,962,594,166,174,0,1438,524,36,Kings,040900
Census Tract 410; Kings County; New York,75288,1043,13,0,521,0,49,24,36,Kings,041000
Census Tract 411; Kings County; New York,80169,797,656,0,153,0,987,408,36,Kings,041100
Census Tract 412; Kings County; New York,98056,1681,0,0,1228,0,135,120,36,Kings,041200
Census Tract 413; Kings County; New York,107131,1124,1096,0,145,0,476,779,36,Kings,041300
Census Tract 414.01; Kings County; New York,58750,901,59,0,16,0,187,19,36,Kings,041401
Census Tract 414.02; Kings County; New York,56579,1365,89,0,245,2,226,184,36,Kings,041402
Census Tract 415; Kings County; New York,94470,985,1628,4,84,0,1322,268,36,Kings,041500
Census Tract 416; Kings County; New York,67679,1310,37,145,93,0,462,58,36,Kings,041600
Census Tract 417; Kings County; New York,33981,431,885,0,166,0,1241,667,36,Kings,041700
Census Tract 418; Kings County; New York,60833,2375,6,32,229,0,46,102,36,Kings,041800
Census Tract 419; Kings County; New York,65046,604,1133,109,375,0,799,397,36,Kings,041900
Census Tract 420; Kings County; New York,85332,1427,16,0,40,0,213,31,36,Kings,042000
Census Tract 421; Kings County; New York,92635,1055,630,0,460,0,865,1079,36,Kings,042100
Census Tract 422; Kings County; New York,68684,1695,42,0,254,0,1085,26,36,Kings,042200
Census Tract 423; Kings County; New York,113750,1663,535,114,322,0,1195,502,36,Kings,042300
Census Tract 424; Kings County; New York,70585,1340,105,0,1644,6,66,242,36,Kings,042400
Census Tract 425; Kings County; New York,90392,944,291,56,28,0,1346,248,36,Kings,042500
Census Tract 426; Kings County; New York,62219,1781,33,0,1537,0,912,147,36,Kings,042600
Census Tract 427; Kings County; New York,84779,2019,259,433,184,0,578,742,36,Kings,042700
Census Tract 428; Kings County; New York,85625,1863,77,13,1202,0,301,396,36,Kings,042800
Census Tract 429; Kings County; New York,66250,1219,779,84,301,0,1955,736,36,Kings,042900
Census Tract 430; Kings County; New York,57487,1647,5,0,1116,0,515,385,36,Kings,043000
Census Tract 431; Kings County; New York,89548,1739,389,35,294,0,814,752,36,Kings,043100
Census Tract 432; Kings County; New York,88088,1440,48,8,1837,0,303,462,36,Kings,043200
Census Tract 433; Kings County; New York,44975,317,1086,0,210,0,903,1105,36,Kings,043300
Census Tract 434; Kings County; New York,68333,1768,0,0,1374,0,415,504,36,Kings,043400
Census Tract 435; Kings County; New York,86367,984,806,273,401,0,1925,582,36,Kings,043500
Census Tract 436; Kings County; New York,79464,1827,88,0,1817,0,569,290,36,Kings,043600
Census Tract 437; Kings County; New York,62054,1079,813,78,96,0,1609,1553,36,Kings,043700
Census Tract 438; Kings County; New York,74808,1568,74,0,251,0,245,245,36,Kings,043800
Census Tract 439; Kings County; New York,91742,587,705,0,556,0,1620,577,36,Kings,043900
Census Tract 440; Kings County; New York,89831,2051,25,0,207,0,258,105,36,Kings,044000
Census Tract 441; Kings County; New York,66866,1521,428,0,234,0,2207,494,36,Kings,044100
Census Tract 442; Kings County; New York,72857,2305,12,0,16,0,0,46,36,Kings,044200
Census Tract 443; Kings County; New York,91908,2152,148,56,260,0,1099,557,36,Kings,044300
Census Tract 444; Kings County; New York,71929,2517,146,0,108,0,270,43,36,Kings,044400
Census Tract 445; Kings County; New York,85741,1181,228,133,493,0,1368,553,36,Kings,044500
Census Tract 446; Kings County; New York,65037,796,21,0,818,0,265,134,36,Kings,044600
Census Tract 447; Kings County; New York,90774,1202,389,0,62,0,346,471,36,Kings,044700
Census Tract 448; Kings County; New York,86932,1521,7,0,178,0,58,23,36,Kings,044800
Census Tract 449.01; Kings County; New York,61451,478,1449,57,101,0,187,295,36,Kings,044901
Census Tract 449.02; Kings County; New York,-666666666,0,0,0,0,0,0,0,36,Kings,044902
Census Tract 450; Kings County; New York,88558,654,9,0,45,0,63,92,36,Kings,045000
Census Tract 452; Kings County; New York,74236,2160,64,0,97,0,276,43,36,Kings,045200
Census Tract 453; Kings County; New York,66856,730,554,51,76,0,125,402,36,Kings,045300
Census Tract 454; Kings County; New York,90859,1115,409,0,11,0,416,0,36,Kings,045400
Census Tract 456; Kings County; New York,76047,1131,20,0,591,0,437,66,36,Kings,045600
Census Tract 458; Kings County; New York,68393,1097,10,0,0,0,19,6,36,Kings,045800
Census Tract 460; Kings County; New York,105900,1529,137,0,952,0,123,594,36,Kings,046000
Census Tract 462.01; Kings County; New York,43711,2049,1,24,349,0,22,130,36,Kings,046201
Census Tract 462.02; Kings County; New York,91328,1515,33,0,279,0,12,8,36,Kings,046202
Census Tract 464; Kings County; New York,68315,2488,13,0,118,0,121,28,36,Kings,046400
Census Tract 468; Kings County; New York,40250,2206,5,0,0,0,2,2,36,Kings,046800
Census Tract 470; Kings County; New York,67303,2233,2,0,0,0,200,51,36,Kings,047000
Census Tract 472; Kings County; New York,72153,2668,20,0,0,0,226,44,36,Kings,047200
Census Tract 474; Kings County; New York,64625,2585,5,0,33,0,271,80,36,Kings,047400
Census Tract 476; Kings County; New York,75026,3469,137,0,55,0,167,11,36,Kings,047600
Census Tract 477; Kings County; New York,174977,3109,34,0,335,0,120,504,36,Kings,047700
Census Tract 478; Kings County; New York,57591,4308,90,0,236,0,371,159,36,Kings,047800
Census Tract 480; Kings County; New York,43074,2024,68,412,588,0,389,53,36,Kings,048000
Census Tract 481; Kings County; New York,96031,1455,69,31,219,0,824,304,36,Kings,048100
Census Tract 482; Kings County; New York,58071,2982,345,47,1558,0,463,60,36,Kings,048200
Census Tract 484; Kings County; New York,86908,3342,655,0,675,0,415,284,36,Kings,048400
Census Tract 485; Kings County; New York,125417,1390,244,64,200,0,193,280,36,Kings,048500
Census Tract 486; Kings County; New York,61281,479,662,182,1391,0,327,159,36,Kings,048600
Census Tract 488; Kings County; New York,74012,2135,461,0,776,0,345,337,36,Kings,048800
Census Tract 489; Kings County; New York,33102,477,1398,32,15,0,973,333,36,Kings,048900
Census Tract 490; Kings County; New York,73988,1855,109,0,2134,0,705,463,36,Kings,049000
Census Tract 491; Kings County; New York,46933,2240,1187,235,2073,0,1232,203,36,Kings,049100
Census Tract 492; Kings County; New York,111964,1118,499,0,566,0,104,472,36,Kings,049200
Census Tract 493.01; Kings County; New York,22521,380,713,55,0,0,696,325,36,Kings,049301
Census Tract 493.02; Kings County; New York,71328,1488,448,0,239,0,1842,674,36,Kings,049302
Census Tract 494; Kings County; New York,100878,2729,576,0,658,0,659,890,36,Kings,049400
Census Tract 495; Kings County; New York,96875,1577,369,0,312,0,492,189,36,Kings,049500
Census Tract 496; Kings County; New York,79213,1941,69,26,1110,0,519,341,36,Kings,049600
Census Tract 497; Kings County; New York,142054,2419,132,0,235,0,83,421,36,Kings,049700
Census Tract 498; Kings County; New York,79632,1327,236,55,1714,0,38,793,36,Kings,049800
Census Tract 499; Kings County; New York,112321,1619,95,0,160,0,108,303,36,Kings,049900
Census Tract 500.01; Kings County; New York,120787,1431,148,14,324,0,127,235,36,Kings,050001
Census Tract 500.02; Kings County; New York,167604,1030,141,0,120,0,7,428,36,Kings,050002
Census Tract 501; Kings County; New York,132159,1939,113,0,193,0,497,347,36,Kings,050100
Census Tract 502.02; Kings County; New York,96310,1716,57,0,222,0,25,261,36,Kings,050202
Census Tract 503; Kings County; New York,168029,2089,51,28,274,0,329,273,36,Kings,050300
Census Tract 504.01; Kings County; New York,152739,1962,280,0,149,0,56,377,36,Kings,050401
Census Tract 504.02; Kings County; New York,171681,1192,493,0,83,0,9,158,36,Kings,050402
Census Tract 505; Kings County; New York,82541,1250,1132,30,521,54,501,796,36,Kings,050500
Census Tract 506; Kings County; New York,69977,1724,1546,83,746,0,787,789,36,Kings,050600
Census Tract 507; Kings County; New York,58125,3545,21,29,29,0,138,107,36,Kings,050700
Census Tract 508.01; Kings County; New York,69446,351,2053,0,201,0,604,509,36,Kings,050801
Census Tract 508.03; Kings County; New York,79242,777,1271,33,45,0,200,282,36,Kings,050803
Census Tract 508.04; Kings County; New York,108871,2212,3204,0,276,0,647,426,36,Kings,050804
Census Tract 509; Kings County; New York,40598,4570,0,0,0,0,802,101,36,Kings,050900
Census Tract 510.01; Kings County; New York,58877,247,3543,23,180,0,446,213,36,Kings,051001
Census Tract 510.02; Kings County; New York,64128,532,2380,103,134,0,436,443,36,Kings,051002
Census Tract 511; Kings County; New York,85383,1624,86,65,684,0,953,510,36,Kings,051100
Census Tract 512; Kings County; New York,82240,1180,3218,129,279,0,750,435,36,Kings,051200
Census Tract 513; Kings County; New York,133132,2811,373,50,465,0,1215,714,36,Kings,051300
Census Tract 514; Kings County; New York,88929,1333,3290,294,278,0,1382,637,36,Kings,051400
Census Tract 515; Kings County; New York,226450,1904,126,0,463,0,53,293,36,Kings,051500
Census Tract 516.01; Kings County; New York,68202,638,2867,77,283,42,516,401,36,Kings,051601
Census Tract 516.02; Kings County; New York,80341,420,2389,0,73,0,702,200,36,Kings,051602
Census Tract 517; Kings County; New York,220795,1875,58,0,186,0,258,476,36,Kings,051700
Census Tract 518; Kings County; New York,101985,1217,1188,0,264,0,278,501,36,Kings,051800
Census Tract 519; Kings County; New York,212881,3614,66,0,917,0,236,892,36,Kings,051900
Census Tract 520; Kings County; New York,121325,1245,719,0,1138,0,228,214,36,Kings,052000
Census Tract 523; Kings County; New York,77976,2091,482,34,284,0,1525,1016,36,Kings,052300
Census Tract 525; Kings County; New York,51393,2646,0,0,183,0,446,226,36,Kings,052500
Census Tract 526; Kings County; New York,88520,1768,756,10,696,0,406,243,36,Kings,052600
Census Tract 527; Kings County; New York,63608,2222,557,43,554,0,2338,207,36,Kings,052700
Census Tract 528; Kings County; New York,120670,1016,100,0,550,0,53,107,36,Kings,052800
Census Tract 529; Kings County; New York,41576,2496,0,0,194,0,269,154,36,Kings,052900
Census Tract 530; Kings County; New York,76684,2395,181,0,666,13,109,264,36,Kings,053000
Census Tract 531.01; Kings County; New York,-666666666,2404,81,0,61,0,0,83,36,Kings,053101
Census Tract 531.02; Kings County; New York,68487,6018,21,0,0,0,0,187,36,Kings,053102
Census Tract 532; Kings County; New York,67273,1233,105,5,363,0,351,239,36,Kings,053200
Census Tract 533; Kings County; New York,34889,6106,10,0,1,0,37,79,36,Kings,053300
Census Tract 534; Kings County; New York,67240,2144,532,0,1543,26,137,106,36,Kings,053400
Census Tract 535; Kings County; New York,24912,3798,0,0,0,0,437,40,36,Kings,053500
Census Tract 537; Kings County; New York,42471,4062,77,0,36,0,0,6,36,Kings,053700
Census Tract 538; Kings County; New York,70978,3376,877,111,516,0,689,237,36,Kings,053800
Census Tract 539; Kings County; New York,43688,2103,127,0,20,0,208,94,36,Kings,053900
Census Tract 542; Kings County; New York,57472,2894,157,0,268,0,396,326,36,Kings,054200
Census Tract 543; Kings County; New York,-666666666,0,0,0,0,0,0,0,36,Kings,054300
Census Tract 544; Kings County; New York,67500,3216,0,0,648,0,21,21,36,Kings,054400
Census Tract 545; Kings County; New York,36559,3215,3001,189,7,0,911,131,36,Kings,054500
Census Tract 546; Kings County; New York,71667,3129,370,0,830,1,459,425,36,Kings,054600
Census Tract 547; Kings County; New York,91108,6192,479,33,323,0,334,1079,36,Kings,054700
Census Tract 548; Kings County; New York,100104,1961,106,0,69,0,59,41,36,Kings,054800
Census Tract 549; Kings County; New York,171250,3582,0,39,256,0,263,505,36,Kings,054900
Census Tract 550; Kings County; New York,59632,2433,190,0,402,0,163,324,36,Kings,055000
Census Tract 551; Kings County; New York,162577,3497,821,26,561,0,1078,814,36,Kings,055100
Census Tract 552; Kings County; New York,107734,2704,13,55,689,0,49,235,36,Kings,055200
Census Tract 553; Kings County; New York,141250,2058,52,0,238,0,660,317,36,Kings,055300
Census Tract 554; Kings County; New York,61740,2839,44,0,562,0,132,511,36,Kings,055400
Census Tract 555; Kings County; New York,188015,6277,476,0,865,0,263,1302,36,Kings,055500
Census Tract 556; Kings County; New York,68589,2537,45,0,382,0,32,367,36,Kings,055600
Census Tract 557; Kings County; New York,146765,1385,8,0,134,0,39,209,36,Kings,055700
Census Tract 558; Kings County; New York,69063,1533,23,0,470,0,128,137,36,Kings,055800
Census Tract 560; Kings County; New York,72283,2371,254,0,541,0,99,329,36,Kings,056000
Census Tract 561; Kings County; New York,160810,2430,143,0,167,0,223,617,36,Kings,056100
Census Tract 562; Kings County; New York,92500,1569,0,0,284,0,7,5,36,Kings,056200
Census Tract 563.01; Kings County; New York,146458,3194,110,0,377,0,744,353,36,Kings,056301
Census Tract 563.02; Kings County; New York,74732,1107,258,0,156,0,230,389,36,Kings,056302
Census Tract 564; Kings County; New York,84128,1605,148,0,523,0,130,158,36,Kings,056400
Census Tract 565; Kings County; New York,118032,2579,26,0,261,0,189,285,36,Kings,056500
Census Tract 566; Kings County; New York,73929,1102,295,0,688,0,107,105,36,Kings,056600
Census Tract 568; Kings County; New York,74476,751,0,0,341,0,65,90,36,Kings,056800
Census Tract 569; Kings County; New York,164519,1350,20,0,79,0,79,216,36,Kings,056900
Census Tract 570; Kings County; New York,78184,1899,192,0,972,0,282,276,36,Kings,057000
Census Tract 571; Kings County; New York,117832,3349,50,0,157,0,40,588,36,Kings,057100
Census Tract 572; Kings County; New York,40428,1096,3395,0,376,0,456,176,36,Kings,057200
Census Tract 573; Kings County; New York,148875,1858,137,0,108,0,46,333,36,Kings,057300
Census Tract 574; Kings County; New York,94231,1064,0,0,1503,0,0,42,36,Kings,057400
Census Tract 575; Kings County; New York,128304,3078,189,143,259,0,395,839,36,Kings,057500
Census Tract 576; Kings County; New York,92719,1144,0,0,1493,0,76,168,36,Kings,057600
Census Tract 578; Kings County; New York,46746,1384,78,0,1132,0,204,199,36,Kings,057800
Census Tract 579.01; Kings County; New York,137366,790,230,0,181,0,100,126,36,Kings,057901
Census Tract 579.02; Kings County; New York,-666666666,0,0,0,0,0,0,0,36,Kings,057902
